tweet_id,tweet_url,created_at,full_text,tweet_length,source,retweet_count,favorite_count,images_urls,predicted_breed,algorithm_confidence,rating_numerator,dog_name,dog_stage,breed_url,breed_image,breed_group,weight,height,life_expectancy,breed_temperament,pdf_breed_standard,akc_breed_popularity
889880896479866881,https://t.co/u1XPQMl29g,2017-07-25 16:11:53+00:00,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy,107,Twitter for iPhone,4619,26467,['https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg'],french_bulldog,0.377417,13,Bruno,,https://www.akc.org/dog-breeds/french-bulldog/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12153547/Alik-Gorodok-Na-Buge-CGC-NP20739701.jpg,Non-Sporting Group,under 28 pounds,11-13 inches,11.0,"['Adaptable', ' Playful', ' Smart']",http://images.akc.org/pdf/breeds/standards/French_Bulldog-6-18.pdf,4
889665388333682689,https://t.co/BxvuXk0UCm,2017-07-25 01:55:32+00:00,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10,106,Twitter for iPhone,9275,45631,['https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg'],pembroke_welsh_corgi,0.966327,13,,puppo,https://www.akc.org/dog-breeds/pembroke-welsh-corgi/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/25230209/Pembroke-Welsh-Care.jpg,Herding Group,"up to 30 pounds (male), up to 28 pounds (female)",10-12 inches,12.5,"['Affectionate', ' Smart', ' Alert']",http://images.akc.org/pdf/breeds/standards/PembrokeWelshCorgi.pdf,13
889638837579907072,https://t.co/f8dEDcrKSR,2017-07-25 00:10:02+00:00,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist,91,Twitter for iPhone,4160,25709,"['https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg', 'https://pbs.twimg.com/media/DFihzFfXcAAMRKN.jpg']",french_bulldog,0.99165,12,Ted,,https://www.akc.org/dog-breeds/french-bulldog/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12153547/Alik-Gorodok-Na-Buge-CGC-NP20739701.jpg,Non-Sporting Group,under 28 pounds,11-13 inches,11.0,"['Adaptable', ' Playful', ' Smart']",http://images.akc.org/pdf/breeds/standards/French_Bulldog-6-18.pdf,4
889531135344209921,https://t.co/y70o6h3isq,2017-07-24 17:02:04+00:00,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek,118,Twitter for iPhone,2088,14368,['https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg'],golden_retriever,0.953442,13,Stuart,puppo,https://www.akc.org/dog-breeds/golden-retriever/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12133017/Golden-Care.jpg,Sporting Group,"65-75 pounds (male), 55-65 pounds (female)","23-24 inches (male), 21.5-22.5 inches (female)",11.0,"['Friendly', ' Intelligent', ' Devoted']",http://images.akc.org/pdf/breeds/standards/GoldenRetriever.pdf,3
889278841981685760,https://t.co/WpHvrQedPb,2017-07-24 00:19:32+00:00,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek,138,Twitter for iPhone,4944,23913,['https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg'],whippet,0.626152,13,Oliver,,https://www.akc.org/dog-breeds/whippet/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/29115913/Whippet-care2.jpg,Hound Group,25-40 pounds,"19-22 inches (male), 18-21 inches (female)",13.5,"['Affectionate', ' Playful', ' Calm']",http://images.akc.org/pdf/breeds/standards/Whippet.pdf,61
888917238123831296,https://t.co/chxruIOUJN,2017-07-23 00:22:39+00:00,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both,86,Twitter for iPhone,4174,27640,['https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg'],golden_retriever,0.714719,12,Jim,,https://www.akc.org/dog-breeds/golden-retriever/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12133017/Golden-Care.jpg,Sporting Group,"65-75 pounds (male), 55-65 pounds (female)","23-24 inches (male), 21.5-22.5 inches (female)",11.0,"['Friendly', ' Intelligent', ' Devoted']",http://images.akc.org/pdf/breeds/standards/GoldenRetriever.pdf,3
888804989199671297,https://t.co/HTQ77yNQ5K,2017-07-22 16:56:37+00:00,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best,128,Twitter for iPhone,3943,24281,"['https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg', 'https://pbs.twimg.com/media/DFWra-3UwAAafeP.jpg']",golden_retriever,0.46976,13,Zeke,,https://www.akc.org/dog-breeds/golden-retriever/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12133017/Golden-Care.jpg,Sporting Group,"65-75 pounds (male), 55-65 pounds (female)","23-24 inches (male), 21.5-22.5 inches (female)",11.0,"['Friendly', ' Intelligent', ' Devoted']",http://images.akc.org/pdf/breeds/standards/GoldenRetriever.pdf,3
888554962724278272,https://t.co/YnYAFCTTiK,2017-07-22 00:23:06+00:00,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af,87,Twitter for iPhone,3233,18771,"['https://pbs.twimg.com/media/DFTH_OiUMAE-k4M.jpg', 'https://pbs.twimg.com/media/DFTH_OiUIAEZ7sd.jpg', 'https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg', 'https://pbs.twimg.com/media/DFTH_O-VoAA0M6k.jpg']",siberian_husky,0.700377,13,Ralphus,,https://www.akc.org/dog-breeds/siberian-husky/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/15140614/Siberian-Husky-standing.jpg,Working Group,"45-60 pounds (male), 35-50 pounds (female)","21-23.5 inches (male), 20-22 inches (female)",13.0,"['Loyal', ' Outgoing', ' Mischevious']",http://images.akc.org/pdf/breeds/standards/SiberianHusky.pdf,14
888078434458587136,https://t.co/DK7iDPfuRX,2017-07-20 16:49:33+00:00,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway,127,Twitter for iPhone,3204,20672,"['https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg', 'https://pbs.twimg.com/media/DFMWn56WAAAYUcB.jpg']",french_bulldog,0.995026,12,Gerald,,https://www.akc.org/dog-breeds/french-bulldog/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12153547/Alik-Gorodok-Na-Buge-CGC-NP20739701.jpg,Non-Sporting Group,under 28 pounds,11-13 inches,11.0,"['Adaptable', ' Playful', ' Smart']",http://images.akc.org/pdf/breeds/standards/French_Bulldog-6-18.pdf,4
887705289381826560,https://t.co/PhrUk20Q64,2017-07-19 16:06:48+00:00,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic,127,Twitter for iPhone,4976,28680,['https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg'],basset_hound,0.821664,13,Jeffrey,,https://www.akc.org/dog-breeds/basset-hound/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/13001119/Basset-Hound-Care.jpg,Hound Group,40-65 pounds,up to 15 inches,12.5,"['Charming', ' Patient', ' Low-Key']",http://images.akc.org/pdf/breeds/standards/BassetHound.pdf,39
887473957103951883,https://t.co/cLyzpcUcMX,2017-07-19 00:47:34+00:00,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her,99,Twitter for iPhone,16683,65389,"['https://pbs.twimg.com/media/DFDw2tsUAAEw7XW.jpg', 'https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg']",pembroke_welsh_corgi,0.809197,13,Canela,,https://www.akc.org/dog-breeds/pembroke-welsh-corgi/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/25230209/Pembroke-Welsh-Care.jpg,Herding Group,"up to 30 pounds (male), up to 28 pounds (female)",10-12 inches,12.5,"['Affectionate', ' Smart', ' Alert']",http://images.akc.org/pdf/breeds/standards/PembrokeWelshCorgi.pdf,13
887343217045368832,https://t.co/WZqNqygEyV,2017-07-18 16:08:03+00:00,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo),88,Twitter for iPhone,9678,31983,['https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg'],xoloitzcuintli,0.330741,13,,,https://www.akc.org/dog-breeds/xoloitzcuintli/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/22191549/Xolo.Care_.jpg,Non-Sporting Group,"10-15 pounds (toy), 15-30 pounds (miniature), 30-55 pounds (standard)","10-14 inches (toy), 14-18 inches (miniature), 18-23 inches (standard)",15.5,"['Loyal', ' Alert', ' Calm']",http://images.akc.org/pdf/breeds/standards/Xoloitzcuintli.pdf,140
887101392804085760,https://t.co/4Ad1jzJSdp,2017-07-18 00:07:08+00:00,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof,129,Twitter for iPhone,5513,29067,['https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg'],samoyed,0.733942,12,,,https://www.akc.org/dog-breeds/samoyed/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12224750/Samoyed-Care.jpg,Working Group,"45-65 pounds (male), 35-50 pounds (female)","21-23.5 inches (male), 19-21 inches (female)",13.0,"['Adaptable', ' Friendly', ' Gentle']",http://images.akc.org/pdf/breeds/standards/Samoyed.pdf,59
886983233522544640,https://t.co/I6oNy0CgiT,2017-07-17 16:17:36+00:00,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in,101,Twitter for iPhone,7112,33247,"['https://pbs.twimg.com/media/DE8yicKXoAAnSF8.jpg', 'https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg']",chihuahua,0.793469,13,Maya,,https://www.akc.org/dog-breeds/chihuahua/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12234746/Chihuahua-Care.jpg,Toy Group,not exceeding 6 pounds,5-8 inches,15.0,"['Charming', ' Graceful', ' Sassy']",http://images.akc.org/pdf/breeds/standards/Chihuahua.pdf,33
886736880519319552,https://t.co/ISvKOSkd5b,2017-07-16 23:58:41+00:00,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff",121,Twitter for iPhone,2988,11398,"['https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg', 'https://pbs.twimg.com/media/DE5Se8DXoAAZ4c9.jpg']",kuvasz,0.309706,13,Mingus,,https://www.akc.org/dog-breeds/kuvasz/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12231507/Kuvasz-Care.jpg,Working Group,"100-115 pounds (male), 70-90 pounds (female)","28-30 inches (male), 26-28 inches (female)",11.0,"['Loyal', ' Fearless', ' Sweet']",http://images.akc.org/pdf/breeds/standards/Kuvasz.pdf,163
886366144734445568,https://t.co/RGE08MIJox,2017-07-15 23:25:31+00:00,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe,131,Twitter for iPhone,2937,20090,"['https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg', 'https://pbs.twimg.com/media/DE0BTnPUMAEVdh5.jpg']",french_bulldog,0.999201,12,Roscoe,pupper,https://www.akc.org/dog-breeds/french-bulldog/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12153547/Alik-Gorodok-Na-Buge-CGC-NP20739701.jpg,Non-Sporting Group,under 28 pounds,11-13 inches,11.0,"['Adaptable', ' Playful', ' Smart']",http://images.akc.org/pdf/breeds/standards/French_Bulldog-6-18.pdf,4
886258384151887873,https://t.co/xZDA9Qsq1O,2017-07-15 16:17:19+00:00,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles,94,Twitter for iPhone,5845,26579,['https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg'],pug,0.943575,13,Waffles,,https://www.akc.org/dog-breeds/pug/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12225427/Pug-Care.jpg,Toy Group,14-18 pounds,10-13 inches,14.0,"['Charming', ' Mischievous', ' Loving']",http://images.akc.org/pdf/breeds/standards/Pug.pdf,28
885984800019947520,https://t.co/BuveP0uMF1,2017-07-14 22:10:11+00:00,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution,140,Twitter for iPhone,6235,30948,['https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg'],cavalier_king_charles_spaniel,0.972494,12,Jimbo,,https://www.akc.org/dog-breeds/cavalier-king-charles-spaniel/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/07/13003705/Cavalier-King-Charles-Spaniel-Care.jpg,Toy Group,13-18 pounds,12-13 inches,13.5,"['Affectionate', ' Gentle', ' Graceful']",http://images.akc.org/pdf/breeds/standards/CavalierKingCharlesSpaniel.pdf,18
885528943205470208,https://t.co/tp1kQ8i9JF,2017-07-13 15:58:47+00:00,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly,109,Twitter for iPhone,5912,34141,['https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg'],pug,0.369275,13,Maisey,,https://www.akc.org/dog-breeds/pug/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12225427/Pug-Care.jpg,Toy Group,14-18 pounds,10-13 inches,14.0,"['Charming', ' Mischievous', ' Loving']",http://images.akc.org/pdf/breeds/standards/Pug.pdf,28
885167619883638784,https://t.co/44ItaMubBf,2017-07-12 16:03:00+00:00,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10,134,Twitter for iPhone,4058,20794,"['https://pbs.twimg.com/media/DEi_N9pXsAERvps.jpg', 'https://pbs.twimg.com/media/DEi_N9pXgAA8RQU.jpg', 'https://pbs.twimg.com/media/DEi_N9pXgAE41-v.jpg', 'https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg']",alaskan_malamute,0.8124819999999999,13,,,https://www.akc.org/dog-breeds/alaskan-malamute/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/04151259/Alaskan-Malamute.jpg,Working Group,"85 pounds (male), 75 pounds (female)","25 inches (male), 23 inches (female)",12.0,"['Affectionate', ' Loyal', ' Playful']",http://images.akc.org/pdf/breeds/standards/AlaskanMalamute.pdf,58
884925521741709313,https://t.co/MYJvdlNRVa,2017-07-12 00:01:00+00:00,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl",93,Twitter for iPhone,16773,73379,['https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg'],italian_greyhound,0.259916,12,Earl,,https://www.akc.org/dog-breeds/italian-greyhound/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/20155043/Italian-Greyhound-head-portrait.jpg,Toy Group,7-14 pounds,13-15 inches,14.5,"['Playful', ' Alert', ' Sensitive']",http://images.akc.org/pdf/breeds/standards/ItalianGreyhound.pdf,73
884876753390489601,https://t.co/74TKAUsLkO,2017-07-11 20:47:12+00:00,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola,118,Twitter for iPhone,5176,26466,"['https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg', 'https://pbs.twimg.com/media/DEe2tZWW0AIhXjS.jpg', 'https://pbs.twimg.com/media/DEe2tZEWAAIrpbu.jpg', 'https://pbs.twimg.com/media/DEe2tZHXUAA8r4k.jpg']",chow_chow,0.822103,13,Lola,,https://www.akc.org/dog-breeds/chow-chow/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12234550/Chow-Chow-Care-500x749.jpg,Non-Sporting Group,45-70 pounds,17-20 inches,10.0,"['Dignified', ' Bright', ' Serious-Minded']",http://images.akc.org/pdf/breeds/standards/ChowChow.pdf,75
884562892145688576,https://t.co/1r4MFCbCX5,2017-07-11 00:00:02+00:00,This is Kevin. He's just so happy. 13/10 what is your secret Kevin,66,Twitter for iPhone,4351,23078,['https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg'],pug,0.5464060000000001,13,Kevin,,https://www.akc.org/dog-breeds/pug/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12225427/Pug-Care.jpg,Toy Group,14-18 pounds,10-13 inches,14.0,"['Charming', ' Mischievous', ' Loving']",http://images.akc.org/pdf/breeds/standards/Pug.pdf,28
884441805382717440,https://t.co/vvBOcC2VdC,2017-07-10 15:58:53+00:00,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales)",136,Twitter for iPhone,5261,25685,['https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg'],pembroke_welsh_corgi,0.993225,14,,,https://www.akc.org/dog-breeds/pembroke-welsh-corgi/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/25230209/Pembroke-Welsh-Care.jpg,Herding Group,"up to 30 pounds (male), up to 28 pounds (female)",10-12 inches,12.5,"['Affectionate', ' Smart', ' Alert']",http://images.akc.org/pdf/breeds/standards/PembrokeWelshCorgi.pdf,13
884162670584377345,https://t.co/YSI00BzTBZ,2017-07-09 21:29:42+00:00,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo,140,Twitter for iPhone,2765,19367,['https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg'],german_shepherd_dog,0.707046,12,Yogi,doggo,https://www.akc.org/dog-breeds/german-shepherd-dog/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/22170345/German-Shepherd-Dog-with-a-vest-running.jpg,Herding Group,"65-90 pounds (male), 50-70 pounds (female)","24-26 inches (male), 22-24 inches (female)",8.5,"['Confident', ' Courageous', ' Smart']",http://images.akc.org/pdf/breeds/standards/GermanShepherdDog.pdf,2
883838122936631299,https://t.co/V85xujjDDY,2017-07-09 00:00:04+00:00,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy,137,Twitter for iPhone,3188,20747,['https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg'],doberman_pinscher,0.610946,12,Noah,,https://www.akc.org/dog-breeds/doberman-pinscher/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12224809/Doberman-Pinscher-head-portrait.jpg,Working Group,"75-100 pounds (male), 60-90 pounds (female)","26-28 inches (male), 24-26 inches (female)",11.0,"['Loyal', ' Fearless', ' Alert']",http://images.akc.org/pdf/breeds/standards/DobermanPinscher.pdf,17
883360690899218434,https://t.co/rf661IFEYP,2017-07-07 16:22:55+00:00,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck,139,Twitter for iPhone,3432,21547,['https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg'],chow_chow,0.987997,13,Grizzwald,floofer,https://www.akc.org/dog-breeds/chow-chow/,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12234550/Chow-Chow-Care-500x749.jpg,Non-Sporting Group,45-70 pounds,17-20 inches,10.0,"['Dignified', ' Bright', ' Serious-Minded']",http://images.akc.org/pdf/breeds/standards/ChowChow.pdf,75
